student_id,term_code,workday_course_section_id,subject,catalog_number,credits,grading_basis,letter_grade,grade_points
S000037,2024SP,WD-2024SP-AMST-174D,AMST,174,3,Graded,B+,3.23
S000037,2024SP,WD-2024SP-AMST-144B,AMST,144,3,Graded,B,3.14
S000037,2024SP,WD-2024SP-PSYC-150B,PSYC,150,3,Graded,B,3.07
S000037,2024SP,WD-2024SP-CHEM-100D,CHEM,100,3,Graded,B,3.17
S000038,2024SP,WD-2024SP-BIOL-123B,BIOL,123,3,Graded,A-,3.6
S000038,2024SP,WD-2024SP-ENG-186C,ENG,186,3,Graded,A-,3.54
S000038,2024SP,WD-2024SP-HSSP-124D,HSSP,124,3,Graded,A-,3.63
S000038,2024SP,WD-2024SP-COSI-172A,COSI,172,3,Graded,A-,3.7
S000038,2024SP,WD-2024SP-BUS-128B,BUS,128,3,Graded,A-,3.54
S000038,2024SP,WD-2024SP-BUS-113C,BUS,113,3,Graded,A-,3.68
S000039,2024SP,WD-2024SP-PSYC-181A,PSYC,181,3,Graded,A-,3.78
S000039,2024SP,WD-2024SP-POL-106B,POL,106,3,Graded,A-,3.7
S000039,2024SP,WD-2024SP-AMST-136D,AMST,136,3,Graded,A-,3.58
S000039,2024SP,WD-2024SP-PHIL-155B,PHIL,155,3,Graded,A-,3.81
S000039,2024SP,WD-2024SP-AMST-196C,AMST,196,3,Graded,A-,3.74
S000040,2024SP,WD-2024SP-BIOL-152A,BIOL,152,3,Graded,B+,3.46
S000040,2024SP,WD-2024SP-ECON-173D,ECON,173,3,Graded,A-,3.75
S000040,2024SP,WD-2024SP-MATH-160D,MATH,160,4,Graded,A-,3.52
S000040,2024SP,WD-2024SP-COSI-167B,COSI,167,3,Graded,A-,3.63
S000041,2024SP,WD-2024SP-MATH-157D,MATH,157,3,Graded,D,1.45
S000041,2024SP,WD-2024SP-COSI-191C,COSI,191,3,Graded,C-,1.65
S000041,2024SP,WD-2024SP-ENG-166B,ENG,166,3,Graded,D,1.44
S000041,2024SP,WD-2024SP-MATH-125C,MATH,125,4,Graded,C-,1.74
S000041,2024SP,WD-2024SP-ENVS-155C,ENVS,155,3,Graded,C-,1.68
S000042,2024SP,WD-2024SP-ECON-122B,ECON,122,3,Graded,B,3.14
S000043,2024SP,WD-2024SP-PSYC-103B,PSYC,103,3,Graded,B+,3.4
S000043,2024SP,WD-2024SP-MATH-117B,MATH,117,3,Graded,B+,3.3
S000043,2024SP,WD-2024SP-ECON-132A,ECON,132,3,Graded,B+,3.33
S000043,2024SP,WD-2024SP-NEUR-163D,NEUR,163,3,Graded,B+,3.44
S000043,2024SP,WD-2024SP-BIOL-106A,BIOL,106,3,Graded,B,3.18
S000044,2024SP,WD-2024SP-MATH-102A,MATH,102,4,Graded,D,1.12
S000046,2024SP,WD-2024SP-CHEM-147A,CHEM,147,3,Graded,A-,3.59
S000046,2024SP,WD-2024SP-POL-133D,POL,133,3,Graded,B+,3.25
S000048,2024SP,WD-2024SP-CHEM-181C,CHEM,181,3,Graded,B,2.98
S000048,2024SP,WD-2024SP-ECON-134B,ECON,134,3,Graded,B-,2.8
S000049,2024SP,WD-2024SP-BUS-176B,BUS,176,3,Graded,B-,2.78
S000049,2024SP,WD-2024SP-PSYC-131A,PSYC,131,3,Graded,B,2.87
S000049,2024SP,WD-2024SP-CHEM-146C,CHEM,146,3,Graded,B-,2.78
S000049,2024SP,WD-2024SP-POL-142D,POL,142,3,Graded,C+,2.36
S000049,2024SP,WD-2024SP-PSYC-183C,PSYC,183,3,Graded,B-,2.57
S000050,2024SP,WD-2024SP-POL-111B,POL,111,3,Graded,A,3.97
S000050,2024SP,WD-2024SP-NEUR-163A,NEUR,163,3,Graded,A,4.0
S000050,2024SP,WD-2024SP-MATH-175C,MATH,175,3,Graded,A,3.96
S000050,2024SP,WD-2024SP-ENG-113C,ENG,113,4,Graded,A-,3.76
S000050,2024SP,WD-2024SP-ANTH-175B,ANTH,175,3,Graded,A,4.0
S000051,2024SP,WD-2024SP-BUS-106D,BUS,106,3,Graded,B+,3.45
S000051,2024SP,WD-2024SP-CHEM-176D,CHEM,176,3,Graded,A-,3.55
S000051,2024SP,WD-2024SP-PHIL-191B,PHIL,191,3,Graded,B+,3.38
S000051,2024SP,WD-2024SP-AMST-146A,AMST,146,4,Graded,B+,3.44
S000052,2024SP,WD-2024SP-COSI-137D,COSI,137,3,Graded,B+,3.4
S000052,2024SP,WD-2024SP-BIOL-178C,BIOL,178,3,Graded,B+,3.26
S000052,2024SP,WD-2024SP-POL-173B,POL,173,3,Graded,B+,3.37
S000052,2024SP,WD-2024SP-ENVS-135B,ENVS,135,3,Graded,B+,3.35
S000053,2024SP,WD-2024SP-MATH-186C,MATH,186,3,Graded,B,3.17
S000053,2024SP,WD-2024SP-CHEM-153D,CHEM,153,3,Graded,B+,3.23
S000053,2024SP,WD-2024SP-PSYC-181B,PSYC,181,3,Graded,B+,3.35
S000053,2024SP,WD-2024SP-ECON-180D,ECON,180,3,Graded,B+,3.38
S000054,2024SP,WD-2024SP-COSI-159A,COSI,159,3,Graded,B+,3.47
S000054,2024SP,WD-2024SP-NEUR-153B,NEUR,153,3,Graded,B+,3.39
S000054,2024SP,WD-2024SP-NEUR-111C,NEUR,111,3,Graded,A-,3.5
S000055,2024SP,WD-2024SP-BIOL-160B,BIOL,160,3,Graded,B+,3.44
S000055,2024SP,WD-2024SP-ENVS-166B,ENVS,166,4,Graded,A-,3.54
S000055,2024SP,WD-2024SP-NEUR-119C,NEUR,119,3,Graded,B+,3.38
S000055,2024SP,WD-2024SP-AMST-144B,AMST,144,3,Graded,A-,3.51
S000056,2024SP,WD-2024SP-ECON-107B,ECON,107,3,Graded,B+,3.31
S000056,2024SP,WD-2024SP-POL-153D,POL,153,3,Graded,B+,3.22
S000056,2024SP,WD-2024SP-COSI-101C,COSI,101,4,Graded,B+,3.22
S000056,2024SP,WD-2024SP-HSSP-127C,HSSP,127,3,Graded,B+,3.28
S000057,2024SP,WD-2024SP-CHEM-185D,CHEM,185,3,Graded,B,3.1
S000057,2024SP,WD-2024SP-HIST-104D,HIST,104,3,Graded,B,3.18
S000057,2024SP,WD-2024SP-CHEM-110A,CHEM,110,3,Graded,B,3.11
S000057,2024SP,WD-2024SP-PSYC-111C,PSYC,111,3,Graded,B,3.07
S000057,2024SP,WD-2024SP-ENG-170B,ENG,170,3,Graded,B,3.1
S000057,2024SP,WD-2024SP-MATH-128D,MATH,128,3,Graded,B,3.11
S000058,2024SP,WD-2024SP-PSYC-160D,PSYC,160,3,Graded,A-,3.77
S000058,2024SP,WD-2024SP-COSI-147C,COSI,147,4,Graded,A,3.91
S000058,2024SP,WD-2024SP-ANTH-113B,ANTH,113,3,Graded,A-,3.76
S000058,2024SP,WD-2024SP-BUS-180C,BUS,180,4,Graded,A-,3.77
S000059,2024SP,WD-2024SP-POL-163A,POL,163,3,Graded,A-,3.82
S000059,2024SP,WD-2024SP-BIOL-147D,BIOL,147,3,Graded,A-,3.66
S000059,2024SP,WD-2024SP-PHIL-168D,PHIL,168,3,Graded,A-,3.8
S000059,2024SP,WD-2024SP-ENG-106B,ENG,106,3,Graded,A-,3.77
S000059,2024SP,WD-2024SP-AMST-172C,AMST,172,3,Graded,A-,3.54
S000060,2024SP,WD-2024SP-POL-193C,POL,193,3,Graded,A-,3.75
S000060,2024SP,WD-2024SP-ANTH-170B,ANTH,170,3,Graded,B+,3.49
S000060,2024SP,WD-2024SP-ECON-173B,ECON,173,3,Graded,A-,3.54
S000060,2024SP,WD-2024SP-POL-102D,POL,102,3,Graded,A-,3.58
S000061,2024SP,WD-2024SP-MATH-108C,MATH,108,3,Graded,A,3.85
S000061,2024SP,WD-2024SP-BUS-150C,BUS,150,3,Graded,A,3.99
S000061,2024SP,WD-2024SP-BUS-110A,BUS,110,4,Graded,A-,3.72
S000061,2024SP,WD-2024SP-ANTH-160C,ANTH,160,3,Graded,A-,3.8
S000062,2024SP,WD-2024SP-NEUR-146A,NEUR,146,4,Graded,B+,3.36
S000062,2024SP,WD-2024SP-ENVS-162B,ENVS,162,3,Graded,B,3.17
S000062,2024SP,WD-2024SP-COSI-170C,COSI,170,4,Graded,B,2.86
S000062,2024SP,WD-2024SP-ECON-111D,ECON,111,3,Graded,B,3.13
S000064,2024SP,WD-2024SP-PHIL-186D,PHIL,186,3,Graded,C,1.95
S000064,2024SP,WD-2024SP-ENG-172D,ENG,172,4,Graded,C-,1.81
S000064,2024SP,WD-2024SP-ANTH-180B,ANTH,180,3,Graded,C-,1.77
S000064,2024SP,WD-2024SP-CHEM-176C,CHEM,176,3,Graded,C,1.87
S000065,2024SP,WD-2024SP-PSYC-167A,PSYC,167,3,Graded,B+,3.29
S000065,2024SP,WD-2024SP-HIST-132D,HIST,132,3,Graded,B+,3.4
S000065,2024SP,WD-2024SP-AMST-115D,AMST,115,4,Graded,B,3.12
S000066,2024SP,WD-2024SP-AMST-117B,AMST,117,3,Graded,A-,3.65
S000066,2024SP,WD-2024SP-BIOL-160A,BIOL,160,4,Graded,A-,3.56
S000066,2024SP,WD-2024SP-AMST-129A,AMST,129,3,Graded,B+,3.44
S000066,2024SP,WD-2024SP-PSYC-139B,PSYC,139,3,Graded,A-,3.81
S000066,2024SP,WD-2024SP-COSI-162C,COSI,162,4,Graded,A-,3.66
S000068,2024SP,WD-2024SP-AMST-178B,AMST,178,3,Graded,A,4.0
S000068,2024SP,WD-2024SP-NEUR-104C,NEUR,104,3,Graded,A,4.0
S000072,2024SP,WD-2024SP-ENG-171D,ENG,171,3,Graded,C+,2.31
S000072,2024SP,WD-2024SP-POL-158D,POL,158,3,Graded,C,2.02
S000072,2024SP,WD-2024SP-AMST-192D,AMST,192,3,Graded,C+,2.46
S000072,2024SP,WD-2024SP-NEUR-120B,NEUR,120,3,Graded,C+,2.26
S000073,2024SP,WD-2024SP-HIST-103C,HIST,103,3,Graded,C-,1.77
S000073,2024SP,WD-2024SP-BIOL-171B,BIOL,171,3,Graded,C,1.92
S000073,2024SP,WD-2024SP-ENVS-178A,ENVS,178,4,Graded,C-,1.78
S000073,2024SP,WD-2024SP-COSI-149C,COSI,149,3,Graded,C-,1.59
S000073,2024SP,WD-2024SP-NEUR-170C,NEUR,170,3,Graded,C,1.98
S000074,2024SP,WD-2024SP-COSI-148C,COSI,148,3,Graded,A-,3.53
S000074,2024SP,WD-2024SP-BUS-159B,BUS,159,3,Graded,A-,3.62
S000074,2024SP,WD-2024SP-ENVS-133A,ENVS,133,3,Graded,A-,3.58
S000074,2024SP,WD-2024SP-ANTH-169D,ANTH,169,3,Graded,A-,3.62
S000075,2024SP,WD-2024SP-POL-137D,POL,137,3,Graded,A,3.88
S000075,2024SP,WD-2024SP-ENVS-131B,ENVS,131,3,Graded,A,4.0
S000075,2024SP,WD-2024SP-ECON-119C,ECON,119,3,Graded,A,4.0
S000075,2024SP,WD-2024SP-PHIL-170C,PHIL,170,3,Graded,A,4.0
S000076,2024SP,WD-2024SP-PSYC-155D,PSYC,155,4,Graded,B+,3.46
S000076,2024SP,WD-2024SP-ECON-101B,ECON,101,3,Graded,B,3.11
S000080,2024SP,WD-2024SP-ANTH-147D,ANTH,147,4,Graded,B,2.85
S000081,2024SP,WD-2024SP-HSSP-151A,HSSP,151,3,Graded,B+,3.3
S000081,2024SP,WD-2024SP-BIOL-157C,BIOL,157,3,Graded,B+,3.27
S000081,2024SP,WD-2024SP-ANTH-151B,ANTH,151,3,Graded,B+,3.41
S000081,2024SP,WD-2024SP-HIST-142B,HIST,142,3,Graded,B+,3.25
S000082,2024SP,WD-2024SP-NEUR-180D,NEUR,180,3,Graded,D,1.46
S000085,2024SP,WD-2024SP-PSYC-130C,PSYC,130,4,Graded,B-,2.64
S000085,2024SP,WD-2024SP-COSI-125C,COSI,125,3,Graded,B-,2.73
S000085,2024SP,WD-2024SP-CHEM-159C,CHEM,159,3,Graded,C+,2.38
S000085,2024SP,WD-2024SP-PSYC-156A,PSYC,156,3,Graded,B,2.89
S000086,2024SP,WD-2024SP-MATH-162B,MATH,162,3,Graded,B,2.95
S000086,2024SP,WD-2024SP-ENVS-108A,ENVS,108,3,Graded,B,3.09
S000086,2024SP,WD-2024SP-HSSP-128D,HSSP,128,3,Graded,B,3.11
S000086,2024SP,WD-2024SP-CHEM-173C,CHEM,173,4,Graded,B,3.17
S000086,2024SP,WD-2024SP-PSYC-134A,PSYC,134,3,Graded,B,3.12
S000087,2024SP,WD-2024SP-ENG-179D,ENG,179,3,Graded,B,2.92
S000087,2024SP,WD-2024SP-PSYC-167D,PSYC,167,3,Graded,B,2.88
S000087,2024SP,WD-2024SP-NEUR-196C,NEUR,196,3,Graded,B-,2.81
S000087,2024SP,WD-2024SP-AMST-124D,AMST,124,3,Graded,B,2.91
S000087,2024SP,WD-2024SP-AMST-152A,AMST,152,3,Graded,B-,2.65
S000089,2024SP,WD-2024SP-NEUR-136D,NEUR,136,4,Graded,A-,3.73
S000089,2024SP,WD-2024SP-ENVS-129C,ENVS,129,3,Graded,A-,3.62
S000089,2024SP,WD-2024SP-COSI-178B,COSI,178,4,Graded,A-,3.52
S000089,2024SP,WD-2024SP-ENG-102C,ENG,102,3,Graded,A-,3.74
S000090,2024SP,WD-2024SP-COSI-198C,COSI,198,3,Graded,C-,1.51
S000090,2024SP,WD-2024SP-ENG-105D,ENG,105,3,Graded,C-,1.7
S000090,2024SP,WD-2024SP-ECON-180B,ECON,180,3,Graded,C-,1.65
S000090,2024SP,WD-2024SP-MATH-125C,MATH,125,3,Graded,C-,1.72
S000090,2024SP,WD-2024SP-HSSP-163B,HSSP,163,3,Graded,C-,1.71
S000090,2024SP,WD-2024SP-ANTH-139C,ANTH,139,3,Graded,C-,1.59
S000092,2024SP,WD-2024SP-POL-183B,POL,183,3,Graded,F,0.11
S000092,2024SP,WD-2024SP-BIOL-125A,BIOL,125,3,Graded,F,0.35
S000092,2024SP,WD-2024SP-AMST-115D,AMST,115,3,Graded,F,0.12
S000092,2024SP,WD-2024SP-BUS-110B,BUS,110,4,Graded,F,0.4
S000092,2024SP,WD-2024SP-MATH-173C,MATH,173,4,Graded,F,0.34
S000093,2024SP,WD-2024SP-ANTH-134A,ANTH,134,4,Graded,C+,2.34
S000093,2024SP,WD-2024SP-POL-145B,POL,145,3,Graded,B-,2.52
S000093,2024SP,WD-2024SP-BIOL-123D,BIOL,123,3,Graded,C+,2.44
S000093,2024SP,WD-2024SP-ENG-196A,ENG,196,4,Graded,B-,2.53
S000093,2024SP,WD-2024SP-PHIL-104D,PHIL,104,3,Graded,C+,2.45
S000095,2024SP,WD-2024SP-HIST-111B,HIST,111,3,Graded,B+,3.33
S000095,2024SP,WD-2024SP-HSSP-118C,HSSP,118,3,Graded,B+,3.34
S000095,2024SP,WD-2024SP-ENG-161C,ENG,161,3,Graded,B+,3.47
S000095,2024SP,WD-2024SP-ENG-175D,ENG,175,4,Graded,B+,3.42
S000095,2024SP,WD-2024SP-BUS-198D,BUS,198,3,Graded,B+,3.25
S000096,2024SP,WD-2024SP-CHEM-147C,CHEM,147,3,Graded,D,1.18
S000096,2024SP,WD-2024SP-ECON-197D,ECON,197,3,Graded,D,1.23
S000096,2024SP,WD-2024SP-BIOL-147D,BIOL,147,3,Graded,D,1.01
S000096,2024SP,WD-2024SP-AMST-173D,AMST,173,4,Graded,D,1.19
S000096,2024SP,WD-2024SP-PSYC-192D,PSYC,192,3,Graded,F,0.99
S000098,2024SP,WD-2024SP-ANTH-144A,ANTH,144,3,Graded,A-,3.84
S000098,2024SP,WD-2024SP-BIOL-111D,BIOL,111,4,Graded,A,4.0
S000099,2024SP,WD-2024SP-MATH-121B,MATH,121,4,Graded,B-,2.75
S000099,2024SP,WD-2024SP-PSYC-181B,PSYC,181,3,Graded,B,3.02
S000099,2024SP,WD-2024SP-ANTH-195D,ANTH,195,3,Graded,B,3.16
S000099,2024SP,WD-2024SP-PHIL-131B,PHIL,131,3,Graded,B,3.02
S000100,2024SP,WD-2024SP-POL-159B,POL,159,3,Graded,B+,3.42
S000101,2024SP,WD-2024SP-BUS-174A,BUS,174,3,Graded,B,3.06
S000101,2024SP,WD-2024SP-NEUR-177C,NEUR,177,4,Graded,B+,3.25
S000102,2024SP,WD-2024SP-ENG-143C,ENG,143,3,Graded,B+,3.35
S000102,2024SP,WD-2024SP-ENVS-172B,ENVS,172,3,Graded,A-,3.5
S000102,2024SP,WD-2024SP-PSYC-111B,PSYC,111,3,Graded,B+,3.43
S000102,2024SP,WD-2024SP-COSI-102D,COSI,102,3,Graded,A-,3.61
S000102,2024SP,WD-2024SP-BIOL-149C,BIOL,149,3,Graded,B+,3.41
S000102,2024SP,WD-2024SP-ANTH-171A,ANTH,171,3,Graded,B+,3.42
S000103,2024SP,WD-2024SP-MATH-197A,MATH,197,3,Graded,B-,2.75
S000103,2024SP,WD-2024SP-ANTH-100D,ANTH,100,3,Graded,B-,2.53
S000103,2024SP,WD-2024SP-ECON-163B,ECON,163,3,Graded,B-,2.65
S000104,2024SP,WD-2024SP-MATH-115C,MATH,115,4,Graded,A-,3.71
S000104,2024SP,WD-2024SP-NEUR-137C,NEUR,137,3,Graded,B+,3.39
S000104,2024SP,WD-2024SP-CHEM-151B,CHEM,151,4,Graded,B+,3.48
S000105,2024SP,WD-2024SP-AMST-188B,AMST,188,3,Graded,B,2.95
S000105,2024SP,WD-2024SP-COSI-171C,COSI,171,4,Graded,B,3.01
S000105,2024SP,WD-2024SP-BIOL-147A,BIOL,147,4,Graded,B,3.05
S000106,2024SP,WD-2024SP-ENG-121D,ENG,121,3,Graded,B-,2.8
S000106,2024SP,WD-2024SP-ENVS-119A,ENVS,119,3,Graded,B,2.95
S000106,2024SP,WD-2024SP-ANTH-178A,ANTH,178,3,Graded,B,2.92
S000106,2024SP,WD-2024SP-PSYC-188B,PSYC,188,3,Graded,B,2.97
S000107,2024SP,WD-2024SP-ECON-170B,ECON,170,4,Graded,B,3.09
S000107,2024SP,WD-2024SP-MATH-112B,MATH,112,3,Graded,B,2.97
S000107,2024SP,WD-2024SP-BIOL-152C,BIOL,152,3,Graded,B,3.17
S000107,2024SP,WD-2024SP-PSYC-132C,PSYC,132,3,Graded,B,2.92
S000107,2024SP,WD-2024SP-ENVS-181B,ENVS,181,3,Graded,B,3.13
S000108,2024SP,WD-2024SP-MATH-120A,MATH,120,3,Graded,D,1.38
S000108,2024SP,WD-2024SP-COSI-123A,COSI,123,3,Graded,D,1.25
S000108,2024SP,WD-2024SP-BUS-188A,BUS,188,3,Graded,D,1.28
S000108,2024SP,WD-2024SP-HSSP-130B,HSSP,130,3,Graded,D,1.38
S000108,2024SP,WD-2024SP-CHEM-186D,CHEM,186,4,Graded,D,1.17
S000109,2024SP,WD-2024SP-HSSP-161D,HSSP,161,3,Graded,B,3.16
S000109,2024SP,WD-2024SP-AMST-145D,AMST,145,3,Graded,B+,3.36
S000109,2024SP,WD-2024SP-ENVS-190D,ENVS,190,4,Graded,B,3.14
S000109,2024SP,WD-2024SP-CHEM-183B,CHEM,183,3,Graded,B+,3.32
S000110,2024SP,WD-2024SP-BUS-118A,BUS,118,4,Graded,A-,3.78
S000110,2024SP,WD-2024SP-MATH-172A,MATH,172,3,Graded,A-,3.56
S000110,2024SP,WD-2024SP-BIOL-141C,BIOL,141,4,Graded,B+,3.45
S000110,2024SP,WD-2024SP-HSSP-116A,HSSP,116,3,Graded,A-,3.54
S000113,2024SP,WD-2024SP-HIST-137D,HIST,137,4,Graded,A-,3.5
S000113,2024SP,WD-2024SP-BIOL-177C,BIOL,177,3,Graded,A-,3.55
S000113,2024SP,WD-2024SP-ENVS-141C,ENVS,141,3,Graded,B+,3.46
S000113,2024SP,WD-2024SP-POL-100B,POL,100,3,Graded,A-,3.62
S000113,2024SP,WD-2024SP-PHIL-130B,PHIL,130,3,Graded,A-,3.56
S000114,2024SP,WD-2024SP-PSYC-197B,PSYC,197,3,Graded,A-,3.66
S000114,2024SP,WD-2024SP-ANTH-133A,ANTH,133,3,Graded,A-,3.83
S000114,2024SP,WD-2024SP-CHEM-116D,CHEM,116,4,Graded,A-,3.8
S000114,2024SP,WD-2024SP-ENVS-131D,ENVS,131,3,Graded,A-,3.6
S000114,2024SP,WD-2024SP-ECON-113C,ECON,113,3,Graded,A-,3.57
S000115,2024SP,WD-2024SP-ENVS-167C,ENVS,167,3,Graded,B+,3.31
S000115,2024SP,WD-2024SP-POL-108B,POL,108,3,Graded,B+,3.23
S000115,2024SP,WD-2024SP-CHEM-152B,CHEM,152,3,Graded,A-,3.52
S000115,2024SP,WD-2024SP-ECON-195A,ECON,195,3,Graded,B+,3.31
S000115,2024SP,WD-2024SP-NEUR-152B,NEUR,152,3,Graded,B,3.19
S000117,2024SP,WD-2024SP-ENVS-104A,ENVS,104,4,Graded,F,0.35
S000117,2024SP,WD-2024SP-NEUR-108C,NEUR,108,3,Graded,F,0.33
