moodle_user_key,term_code,course_shells,login_count,page_views,assignments_submitted,forum_posts,quiz_attempts,last_activity_date,lms_platform
mdl_s000160,2024SP,4,74,2123,51,16,16,2024-04-03,Moodle
mdl_s000163,2024SP,3,89,3327,56,15,25,2024-04-05,Moodle
mdl_s000165,2024SP,4,90,3566,33,30,6,2024-04-10,Moodle
mdl_s000166,2024SP,5,23,537,27,17,14,2024-04-22,Moodle
mdl_s000167,2024SP,3,79,3895,44,26,24,2024-04-11,Moodle
mdl_s000168,2024SP,4,8,105,40,0,25,2024-04-24,Moodle
mdl_s000169,2024SP,3,79,1797,40,31,25,2024-04-01,Moodle
mdl_s000170,2024SP,5,101,570,24,22,16,2024-04-26,Moodle
mdl_s000171,2024SP,4,65,4129,17,31,22,2024-04-17,Moodle
mdl_s000172,2024SP,5,140,1667,49,33,15,2024-04-19,Moodle
mdl_s000173,2024SP,4,37,1878,16,34,13,2024-04-13,Moodle
mdl_s000174,2024SP,4,42,3673,49,33,11,2024-04-13,Moodle
mdl_s000175,2024SP,5,119,120,12,35,25,2024-04-01,Moodle
mdl_s000176,2024SP,5,66,741,12,6,3,2024-04-10,Moodle
mdl_s000179,2024SP,3,54,4011,4,5,3,2024-04-07,Moodle
mdl_s000182,2024SP,3,9,3712,26,9,3,2024-04-06,Moodle
mdl_s000183,2024SP,4,86,265,46,4,19,2024-04-04,Moodle
mdl_s000185,2024SP,3,80,1080,2,26,25,2024-04-18,Moodle
mdl_s000192,2024SP,5,33,2530,55,19,11,2024-04-12,Moodle
mdl_s000194,2024SP,6,86,2011,23,2,4,2024-04-10,Moodle
mdl_s000195,2024SP,5,79,1978,53,31,7,2024-04-20,Moodle
mdl_s000197,2024SP,5,117,3819,7,16,5,2024-04-05,Moodle
mdl_s000199,2024SP,3,81,1664,20,31,13,2024-04-18,Moodle
mdl_s000201,2024SP,4,102,1844,13,3,19,2024-04-20,Moodle
mdl_s000202,2024SP,3,88,3000,22,29,23,2024-04-16,Moodle
mdl_s000203,2024SP,3,89,3751,18,12,17,2024-04-25,Moodle
mdl_s000204,2024SP,5,66,1239,9,8,23,2024-04-09,Moodle
mdl_s000205,2024SP,6,71,209,35,34,22,2024-04-09,Moodle
mdl_s000206,2024SP,6,61,2849,22,7,17,2024-04-07,Moodle
mdl_s000207,2024SP,6,28,1749,47,18,2,2024-04-24,Moodle
mdl_s000209,2024SP,4,72,1970,62,8,15,2024-04-26,Moodle
mdl_s000210,2024SP,4,94,3008,1,14,19,2024-04-05,Moodle
mdl_s000211,2024SP,4,68,2312,6,19,6,2024-04-07,Moodle
mdl_s000213,2024SP,3,96,1025,65,30,1,2024-04-04,Moodle
mdl_s000214,2024SP,6,33,2130,59,12,18,2024-04-24,Moodle
mdl_s000215,2024SP,3,68,4026,45,1,16,2024-04-12,Moodle
mdl_s000217,2024SP,6,15,3611,38,32,6,2024-04-09,Moodle
mdl_s000218,2024SP,4,65,2208,8,21,17,2024-04-03,Moodle
mdl_s000219,2024SP,5,140,3789,18,20,17,2024-04-12,Moodle
mdl_s000220,2024SP,4,8,2433,34,3,17,2024-04-24,Moodle
mdl_s000221,2024SP,5,18,1249,15,30,12,2024-04-21,Moodle
mdl_s000224,2024SP,4,59,3333,25,12,15,2024-04-16,Moodle
mdl_s000226,2024SP,5,134,1426,29,6,4,2024-04-10,Moodle
mdl_s000227,2024SP,3,138,3797,36,5,17,2024-04-10,Moodle
mdl_s000229,2024SP,3,17,3145,46,17,21,2024-04-24,Moodle
mdl_s000230,2024SP,3,80,679,27,32,22,2024-04-28,Moodle
mdl_s000354,2024SP,6,117,302,29,12,0,2024-04-01,Moodle
mdl_s000233,2024SP,6,37,1517,15,35,11,2024-04-04,Moodle
mdl_s000234,2024SP,4,18,1780,45,20,6,2024-04-22,Moodle
mdl_s000235,2024SP,3,81,3156,59,1,11,2024-04-21,Moodle
mdl_s000236,2024SP,5,44,512,40,0,8,2024-04-13,Moodle
mdl_s000237,2024SP,6,115,995,2,3,15,2024-04-23,Moodle
mdl_s000238,2024SP,3,55,2117,46,33,7,2024-04-13,Moodle
mdl_s000240,2024SP,5,29,401,25,25,25,2024-04-01,Moodle
mdl_s000241,2024SP,6,13,2319,4,32,19,2024-04-01,Moodle
mdl_s000242,2024SP,5,34,3491,54,15,3,2024-04-10,Moodle
mdl_s000244,2024SP,3,31,959,48,28,15,2024-04-03,Moodle
mdl_s000245,2024SP,6,23,556,12,30,12,2024-04-19,Moodle
mdl_s000246,2024SP,4,91,2804,52,20,0,2024-04-28,Moodle
mdl_s000250,2024SP,4,124,1744,20,19,6,2024-04-01,Moodle
mdl_s000251,2024SP,6,72,3334,10,16,13,2024-04-20,Moodle
mdl_s000252,2024SP,4,140,1475,18,29,4,2024-04-17,Moodle
mdl_s000253,2024SP,4,115,4174,52,1,16,2024-04-26,Moodle
mdl_s000256,2024SP,6,40,3407,58,16,4,2024-04-01,Moodle
mdl_s000257,2024SP,4,135,2337,17,34,18,2024-04-02,Moodle
mdl_s000258,2024SP,6,119,2388,58,27,22,2024-04-19,Moodle
mdl_s000259,2024SP,6,75,1495,23,5,21,2024-04-21,Moodle
mdl_s000260,2024SP,5,100,3897,19,25,5,2024-04-17,Moodle
mdl_s000262,2024SP,4,48,1141,64,25,6,2024-04-24,Moodle
mdl_s000263,2024SP,3,43,2773,16,32,5,2024-04-17,Moodle
mdl_s000264,2024SP,4,137,2762,19,25,25,2024-04-08,Moodle
mdl_s000267,2024SP,4,81,3624,58,22,20,2024-04-12,Moodle
mdl_s000268,2024SP,6,124,797,10,2,15,2024-04-26,Moodle
mdl_s000269,2024SP,5,71,779,59,21,9,2024-04-26,Moodle
mdl_s000270,2024SP,4,75,1743,15,5,9,2024-04-15,Moodle
mdl_s000271,2024SP,4,98,3151,29,31,11,2024-04-25,Moodle
mdl_s000274,2024SP,3,91,3890,46,26,25,2024-04-23,Moodle
mdl_s000275,2024SP,5,16,1357,58,17,6,2024-04-04,Moodle
mdl_s000276,2024SP,3,35,2545,55,6,19,2024-04-04,Moodle
mdl_s000277,2024SP,4,68,1255,54,22,2,2024-04-04,Moodle
mdl_s000281,2024SP,5,20,4010,11,27,10,2024-04-08,Moodle
mdl_s000283,2024SP,3,59,1015,28,24,18,2024-04-12,Moodle
mdl_s000284,2024SP,3,90,2365,28,9,18,2024-04-08,Moodle
mdl_s000287,2024SP,5,38,3943,21,1,0,2024-04-27,Moodle
mdl_s000289,2024SP,6,80,1927,49,5,23,2024-04-28,Moodle
mdl_s000293,2024SP,5,64,2471,46,19,22,2024-04-15,Moodle
mdl_s000295,2024SP,5,87,1553,9,33,3,2024-04-20,Moodle
mdl_s000296,2024SP,3,46,353,31,27,14,2024-04-11,Moodle
mdl_s000299,2024SP,4,12,2661,62,18,20,2024-04-05,Moodle
mdl_s000300,2024SP,6,46,2541,6,20,9,2024-04-20,Moodle
mdl_s000302,2024SP,4,37,4200,48,33,17,2024-04-24,Moodle
mdl_s000303,2024SP,3,116,2752,37,30,20,2024-04-19,Moodle
mdl_s000304,2024SP,5,30,2477,19,3,18,2024-04-28,Moodle
mdl_s000305,2024SP,5,104,786,13,21,3,2024-04-12,Moodle
mdl_s000306,2024SP,6,53,2176,41,19,15,2024-04-02,Moodle
mdl_s000307,2024SP,5,89,2679,8,14,14,2024-04-07,Moodle
mdl_s000308,2024SP,4,27,1997,48,6,15,2024-04-07,Moodle
mdl_s000310,2024SP,3,130,2478,2,17,22,2024-04-27,Moodle
mdl_s000311,2024SP,3,86,3850,1,5,25,2024-04-20,Moodle
mdl_s000312,2024SP,4,83,1399,49,12,0,2024-04-11,Moodle
mdl_s000314,2024SP,4,22,576,63,15,21,2024-04-09,Moodle
mdl_s000315,2024SP,5,94,924,27,30,6,2024-04-03,Moodle
mdl_s000316,2024SP,6,99,605,29,31,6,2024-04-26,Moodle
mdl_s000318,2024SP,4,27,602,51,30,7,2024-04-23,Moodle
mdl_s000370,2024SP,3,32,1482,11,26,9,2024-04-03,Moodle
mdl_s000322,2024SP,4,31,2241,61,17,21,2024-04-19,Moodle
mdl_s000323,2024SP,5,14,2533,56,5,18,2024-04-08,Moodle
mdl_s000324,2024SP,3,89,3968,36,2,20,2024-04-21,Moodle
mdl_s000327,2024SP,6,110,2862,7,14,19,2024-04-24,Moodle
mdl_s000331,2024SP,4,48,418,30,24,23,2024-04-16,Moodle
mdl_s000334,2024SP,4,96,3431,8,30,5,2024-04-25,Moodle
mdl_s000336,2024SP,3,30,714,14,1,17,2024-04-23,Moodle
mdl_s000337,2024SP,5,119,3430,32,6,0,2024-04-24,Moodle
mdl_s000339,2024SP,4,96,2479,31,27,1,2024-04-08,Moodle
mdl_s000341,2024SP,4,87,2163,7,28,12,2024-04-27,Moodle
mdl_s000342,2024SP,6,96,3294,36,33,5,2024-04-05,Moodle
mdl_s000343,2024SP,3,114,625,39,3,16,2024-04-26,Moodle
mdl_s000344,2024SP,5,119,1289,39,22,25,2024-04-17,Moodle
mdl_s000345,2024SP,4,78,4089,54,0,18,2024-04-01,Moodle
mdl_s000346,2024SP,5,58,3064,13,12,10,2024-04-04,Moodle
mdl_s000347,2024SP,6,35,1491,54,12,21,2024-04-22,Moodle
mdl_s000349,2024SP,6,28,3886,43,6,15,2024-04-05,Moodle
mdl_s000350,2024SP,6,64,1774,28,25,22,2024-04-14,Moodle
mdl_s000351,2024SP,6,17,1564,54,27,9,2024-04-25,Moodle
mdl_s000232,2024SP,6,37,3768,26,16,2,2024-04-03,Moodle
mdl_s000355,2024SP,3,119,3330,33,4,19,2024-04-28,Moodle
mdl_s000356,2024SP,4,76,2966,7,3,10,2024-04-06,Moodle
mdl_s000360,2024SP,3,18,1639,14,12,3,2024-04-15,Moodle
mdl_s000362,2024SP,5,70,3745,4,19,13,2024-04-06,Moodle
mdl_s000363,2024SP,6,134,3958,49,11,13,2024-04-28,Moodle
mdl_s000364,2024SP,6,9,3667,60,15,16,2024-04-07,Moodle
mdl_s000365,2024SP,4,119,2583,7,32,24,2024-04-01,Moodle
mdl_s000366,2024SP,3,139,1300,49,10,6,2024-04-11,Moodle
mdl_s000367,2024SP,3,60,3698,31,24,19,2024-04-04,Moodle
mdl_s000369,2024SP,3,121,3513,41,22,9,2024-04-20,Moodle
mdl_s000371,2024SP,3,67,3365,32,2,19,2024-04-23,Moodle
mdl_s000372,2024SP,5,112,3721,24,33,22,2024-04-25,Moodle
mdl_s000373,2024SP,4,110,1107,40,23,3,2024-04-23,Moodle
mdl_s000375,2024SP,6,16,1369,7,21,0,2024-04-06,Moodle
mdl_s000376,2024SP,3,26,864,36,32,17,2024-04-12,Moodle
mdl_s000377,2024SP,4,29,2759,34,22,0,2024-04-02,Moodle
mdl_s000186,2024SP,5,47,1803,18,19,19,2024-04-10,Moodle
mdl_s000379,2024SP,3,104,3958,58,30,22,2024-04-20,Moodle
mdl_s000381,2024SP,6,77,2298,38,10,23,2024-04-08,Moodle
mdl_s000382,2024SP,4,73,876,28,27,14,2024-04-06,Moodle
mdl_s000383,2024SP,3,45,2810,23,4,24,2024-04-14,Moodle
mdl_s000385,2024SP,3,34,1769,43,12,21,2024-04-05,Moodle
mdl_s000386,2024SP,6,135,2912,13,2,21,2024-04-01,Moodle
mdl_s000387,2024SP,3,125,1611,58,30,9,2024-04-11,Moodle
mdl_s000392,2024SP,4,99,947,10,24,23,2024-04-20,Moodle
mdl_s000393,2024SP,4,106,722,9,32,21,2024-04-01,Moodle
mdl_s000394,2024SP,4,134,873,14,5,20,2024-04-02,Moodle
mdl_s000396,2024SP,6,39,2091,53,22,6,2024-04-23,Moodle
mdl_s000397,2024SP,5,45,2971,64,33,9,2024-04-25,Moodle
mdl_s000398,2024SP,6,41,2394,44,5,11,2024-04-21,Moodle
mdl_s000399,2024SP,3,65,1730,13,30,10,2024-04-13,Moodle
mdl_s000400,2024SP,6,139,578,47,21,25,2024-04-17,Moodle
mdl_s000402,2024SP,5,105,1515,52,27,0,2024-04-14,Moodle
mdl_s000403,2024SP,3,18,3192,31,0,15,2024-04-05,Moodle
mdl_s000404,2024SP,3,93,399,45,30,2,2024-04-06,Moodle
mdl_s000405,2024SP,3,63,2217,18,33,13,2024-04-28,Moodle
mdl_s000406,2024SP,6,49,1910,40,11,19,2024-04-17,Moodle
mdl_s000407,2024SP,4,66,3810,32,33,3,2024-04-28,Moodle
mdl_s000408,2024SP,5,52,1172,4,15,9,2024-04-25,Moodle
mdl_s000410,2024SP,6,81,2750,64,26,9,2024-04-12,Moodle
mdl_s000411,2024SP,3,13,1288,41,19,9,2024-04-11,Moodle
mdl_s000412,2024SP,4,108,2867,37,21,1,2024-04-04,Moodle
mdl_s000413,2024SP,6,85,1834,43,11,4,2024-04-08,Moodle
mdl_s000415,2024SP,6,27,441,30,22,7,2024-04-06,Moodle
mdl_s000416,2024SP,3,23,3938,59,35,2,2024-04-06,Moodle
mdl_s000418,2024SP,4,77,2934,34,6,17,2024-04-02,Moodle
mdl_s000419,2024SP,3,34,2353,53,29,24,2024-04-11,Moodle
mdl_s000420,2024SP,3,33,3606,52,24,7,2024-04-05,Moodle
mdl_s000421,2024SP,6,22,831,44,22,24,2024-04-24,Moodle
mdl_s000422,2024SP,4,10,1020,47,16,23,2024-04-26,Moodle
mdl_s000423,2024SP,4,120,3269,39,18,10,2024-04-01,Moodle
mdl_s000424,2024SP,6,124,3181,8,33,13,2024-04-11,Moodle
mdl_s000426,2024SP,5,125,1653,53,31,15,2024-04-01,Moodle
mdl_s000427,2024SP,6,30,575,41,12,17,2024-04-08,Moodle
mdl_s000428,2024SP,6,132,3194,3,15,21,2024-04-23,Moodle
mdl_s000429,2024SP,6,91,531,60,5,14,2024-04-06,Moodle
mdl_s000431,2024SP,6,90,3214,12,0,2,2024-04-07,Moodle
mdl_s000432,2024SP,3,96,2337,2,3,1,2024-04-04,Moodle
mdl_s000433,2024SP,6,99,2505,54,21,22,2024-04-20,Moodle
mdl_s000434,2024SP,6,19,1298,8,22,17,2024-04-13,Moodle
mdl_s000437,2024SP,5,34,1039,7,4,16,2024-04-11,Moodle
mdl_s000439,2024SP,5,108,1208,39,27,22,2024-04-09,Moodle
mdl_s000440,2024SP,4,137,3939,15,24,13,2024-04-20,Moodle
mdl_s000442,2024SP,4,105,2278,45,24,24,2024-04-26,Moodle
mdl_s000444,2024SP,3,57,1830,56,14,10,2024-04-14,Moodle
mdl_s000445,2024SP,6,36,2467,48,1,22,2024-04-09,Moodle
mdl_s000446,2024SP,5,112,3783,34,0,3,2024-04-05,Moodle
mdl_s000450,2024SP,5,86,1830,43,19,19,2024-04-02,Moodle
mdl_s000452,2024SP,3,96,1462,31,19,22,2024-04-27,Moodle
mdl_s000453,2024SP,6,114,3301,25,27,9,2024-04-08,Moodle
mdl_s000454,2024SP,4,22,1004,6,21,1,2024-04-28,Moodle
mdl_s000456,2024SP,3,80,1439,63,9,11,2024-04-06,Moodle
mdl_s000457,2024SP,4,131,253,7,14,12,2024-04-04,Moodle
mdl_s000458,2024SP,3,17,1037,58,4,9,2024-04-20,Moodle
mdl_s000459,2024SP,5,85,862,37,19,12,2024-04-07,Moodle
mdl_s000460,2024SP,6,83,2147,54,17,20,2024-04-25,Moodle
mdl_s000461,2024SP,5,102,695,37,25,16,2024-04-28,Moodle
mdl_s000462,2024SP,6,132,2457,63,10,0,2024-04-04,Moodle
mdl_s000463,2024SP,4,18,501,6,12,2,2024-04-24,Moodle
mdl_s000464,2024SP,5,38,553,18,12,5,2024-04-06,Moodle
mdl_s000465,2024SP,3,114,3351,22,8,6,2024-04-16,Moodle
mdl_s000468,2024SP,6,78,1988,28,26,20,2024-04-19,Moodle
mdl_s000470,2024SP,3,12,2922,45,0,17,2024-04-13,Moodle
mdl_s000471,2024SP,4,77,3725,3,6,9,2024-04-09,Moodle
mdl_s000472,2024SP,5,93,1159,41,18,21,2024-04-15,Moodle
mdl_s000473,2024SP,6,72,1171,0,12,21,2024-04-22,Moodle
mdl_s000474,2024SP,4,90,2951,16,7,3,2024-04-11,Moodle
mdl_s000477,2024SP,5,128,2339,49,9,4,2024-04-28,Moodle
mdl_s000478,2024SP,3,42,1061,61,27,14,2024-04-18,Moodle
mdl_s000006,2024SP,6,140,1291,8,32,18,2024-04-13,Moodle
mdl_s000480,2024SP,6,135,3621,49,7,19,2024-04-19,Moodle
mdl_s000482,2024SP,4,21,1396,55,21,21,2024-04-16,Moodle
mdl_s000483,2024SP,3,42,1211,48,2,17,2024-04-23,Moodle
mdl_s000485,2024SP,4,104,3667,48,18,6,2024-04-11,Moodle
mdl_s000486,2024SP,5,103,1860,36,7,25,2024-04-22,Moodle
mdl_s000487,2024SP,3,124,758,58,2,5,2024-04-19,Moodle
mdl_s000488,2024SP,6,82,1615,17,31,5,2024-04-06,Moodle
mdl_s000489,2024SP,5,111,4048,26,14,17,2024-04-23,Moodle
mdl_s000490,2024SP,3,75,4127,37,2,16,2024-04-13,Moodle
mdl_s000491,2024SP,6,75,654,0,6,17,2024-04-13,Moodle
mdl_s000493,2024SP,3,32,1663,36,6,13,2024-04-25,Moodle
mdl_s000494,2024SP,3,132,880,53,2,3,2024-04-19,Moodle
mdl_s000495,2024SP,5,21,1527,3,22,24,2024-04-24,Moodle
mdl_s000496,2024SP,5,139,821,30,31,23,2024-04-25,Moodle
